Copier Margin,Block Number,Cumulative Copier Dividends,Cumulative Average Delegate Dividends,Gini Coefficient,Encryption Window,Black Box Age
0,3600360,2705.0,2858.913168257001,0.0000,1,1
0,3629880,244905.0,245025.7397962028,0.2900,2,82
0,3630240,2700.0,2861.5603599120436,0.0000,3,1
0,3633120,23474.0,23947.368138949336,0.2809,4,8
0,3633480,2695.0,3012.279120554963,0.0000,5,1
0,3634200,5923.0,5999.803389843947,0.0463,6,2
0,3636000,14889.0,14995.78021907605,0.1971,7,5
0,3638520,20924.0,20990.969993223964,0.2608,8,7
0,3641040,20700.0,21002.639980131717,0.2568,9,7
0,3643200,17936.0,17993.57905582555,0.2239,10,6
0,3646800,29825.0,29993.396190432526,0.3004,11,10
0,3647520,5924.0,6001.097685335983,0.1892,12,2
0,3650400,23979.0,23991.139424052388,0.3456,13,8
0,3675600,209348.0,209925.2605307998,0.3182,14,70
0,3677760,17957.0,18002.120021841976,0.3665,15,6
0,3682800,41788.0,42017.93919082074,0.3652,16,14
0,3685680,23467.0,24032.62012517772,0.2651,17,8
0,3688560,23912.0,24011.784730739404,0.1644,18,8
0,3691440,23994.0,24008.795178355438,0.2643,19,8
0,3697920,53960.0,54020.839474724344,0.2733,20,18
0,3713760,131686.0,132058.67272344118,0.1821,21,44
0,3733920,167270.0,168140.65852955173,0.2588,22,56
0.0100000000000000002,3600360,2705.0,2858.913168257001,0.0000,1,1
0.0100000000000000002,3629880,244905.0,245025.7397962028,0.2900,2,82
0.0100000000000000002,3630240,2700.0,2861.5603599120436,0.0000,3,1
0.0100000000000000002,3633120,23474.0,23947.368138949336,0.2809,4,8
0.0100000000000000002,3633480,2695.0,3012.279120554963,0.0000,5,1
0.0100000000000000002,3634200,5923.0,5999.803389843947,0.0463,6,2
0.0100000000000000002,3635640,12051.0,11990.019012674253,0.2022,7,4
0.0100000000000000002,3638520,23978.0,23986.391804471463,0.2793,8,8
0.0100000000000000002,3640680,18003.0,17989.941238756703,0.2914,9,6
0.0100000000000000002,3641760,8976.0,8996.505110571008,0.2346,10,3
0.0100000000000000002,3646440,39212.0,38969.2293203099,0.2428,11,13
0.0100000000000000002,3647520,9036.0,8994.379874243825,0.2725,12,3
0.0100000000000000002,3650040,21113.0,20986.036376112508,0.2617,13,7
0.0100000000000000002,3674880,208325.0,206834.9219993462,0.2986,14,69
0.0100000000000000002,3678120,27050.0,26997.512250271433,0.3507,15,9
0.0100000000000000002,3682080,33110.0,33001.286834385675,0.3126,16,11
0.0100000000000000002,3685320,27257.0,26995.28701018854,0.2586,17,9
0.0100000000000000002,3686760,12050.0,12001.733921782265,0.2224,18,4
0.0100000000000000002,3691080,36253.0,35999.8529078031,0.2395,19,12
0.0100000000000000002,3696480,45335.0,45000.00682891105,0.1972,20,15
0.0100000000000000002,3702960,54521.0,53991.066705133686,0.1912,21,18
0.0100000000000000002,3719880,142201.0,141015.99533536818,0.2998,22,47
0.0100000000000000002,3734280,121078.0,120055.09140493712,0.3007,23,40
0.0200000000000000004,3600360,2705.0,2858.913168257001,0.0000,1,1
0.0200000000000000004,3629520,244905.0,241897.1052570046,0.2815,2,81
