Copier Margin,Block Number,Cumulative Copier Dividends,Cumulative Average Delegate Dividends,Gini Coefficient,Encryption Window,Encryption Window Length
0.0299999999999999989,3600360,2829.0,2846.9181515169917,0.0000,1,1
0.0299999999999999989,3614400,120882.0,117398.6723483702,0.1893,2,39
0.0299999999999999989,3626280,105844.0,102930.50026795932,0.1954,3,33
0.0299999999999999989,3626640,3403.0,3339.763816551764,0.0000,4,1
0.0299999999999999989,3644640,161683.0,157054.71694880162,0.1817,5,50
0.0299999999999999989,3658320,123470.0,119947.37776979132,0.1745,6,38
0.0299999999999999989,3673440,136626.0,132874.42845875432,0.1930,7,42
0.0299999999999999989,3673800,3401.0,3422.0414952455394,0.0000,8,1
0.0299999999999999989,3686760,118023.0,114736.97172216256,0.1809,9,36
0.0299999999999999989,3687120,3389.0,3331.791500995548,0.0000,10,1
0.0299999999999999989,3700440,120937.0,117434.48957901826,0.1957,11,37
0.0299999999999999989,3711960,104123.0,101182.5240590963,0.2180,12,32
0.0299999999999999989,3725640,124200.0,120600.88976262827,0.1914,13,38
0.0299999999999999989,3738600,117505.0,114222.70547651856,0.1832,14,36
0.04000000000000000083,3600360,2829.0,2846.9181515169917,0.0000,1,1
0.04000000000000000083,3600720,3403.0,3289.873765751225,0.0000,2,1
0.04000000000000000083,3612960,108223.0,104218.34357436068,0.1903,3,34
0.04000000000000000083,3613320,3369.0,3322.5844855731902,0.0000,4,1
0.04000000000000000083,3624120,97898.0,94277.03756257989,0.2116,5,30
0.04000000000000000083,3624480,3383.0,3317.9722519643014,0.0000,6,1
0.04000000000000000083,3638880,130990.0,125966.2871478894,0.1995,7,40
0.04000000000000000083,3649320,95313.0,91684.60524255551,0.2135,8,29
0.04000000000000000083,3661200,108653.0,104501.09481891787,0.2095,9,33
0.04000000000000000083,3671640,95388.0,91875.25026489607,0.2299,10,29
0.04000000000000000083,3672000,3435.0,3360.835270822117,0.0000,11,1
0.04000000000000000083,3682800,99778.0,95994.80093429303,0.1937,12,30
0.04000000000000000083,3692880,92329.0,88911.69800252463,0.2061,13,28
0.04000000000000000083,3693240,3433.0,3312.7394085281408,0.0000,14,1
0.04000000000000000083,3702240,82391.0,79395.71124051747,0.1958,15,25
0.04000000000000000083,3702600,3438.0,3354.1259567546094,0.0000,16,1
0.04000000000000000083,3714840,111615.0,107472.56860527693,0.1899,17,34
0.04000000000000000083,3715200,3458.0,3327.0068605787283,0.0000,18,1
0.04000000000000000083,3722760,69202.0,66684.6885455061,0.1877,19,21
0.04000000000000000083,3731400,79234.0,76330.00692103335,0.2277,20,24
0.04000000000000000083,3731760,3420.0,3322.8573702643257,0.0000,21,1
0.0500000000000000028,3600360,2829.0,2846.9181515169917,0.0000,1,1
0.0500000000000000028,3600720,3403.0,3318.342947266395,0.0000,2,1
0.0500000000000000028,3610800,90902.0,86655.4656600737,0.2227,3,28
0.0500000000000000028,3611160,3401.0,3246.6683895436613,0.0000,4,1
0.0500000000000000028,3617280,56081.0,53530.423495218725,0.2136,5,17
0.0500000000000000028,3617640,3445.0,3293.2273208726465,0.0000,6,1
0.0500000000000000028,3625560,72797.0,69454.16659964102,0.2065,7,22
0.0500000000000000028,3625920,3411.0,3299.0590630620964,0.0000,8,1
0.0500000000000000028,3637080,102684.0,97869.93504496934,0.2338,9,31
0.0500000000000000028,3646440,86435.0,82340.92584046931,0.2371,10,26
0.0500000000000000028,3651840,49938.0,47581.37779169964,0.2388,11,15
0.0500000000000000028,3660120,76516.0,72952.36423011942,0.2222,12,23
0.0500000000000000028,3670200,93119.0,88822.66992094817,0.2396,13,28
0.0500000000000000028,3670560,3478.0,3341.9518166160988,0.0000,14,1
0.0500000000000000028,3677400,63851.0,60829.55653016835,0.2299,15,19
0.0500000000000000028,3687120,90174.0,86033.05265989596,0.2307,16,27
0.0500000000000000028,3687480,3444.0,3334.722926625559,0.0000,17,1
0.0500000000000000028,3697200,90016.0,85757.9600296631,0.2357,18,27
0.0500000000000000028,3705120,73199.0,69817.92319270801,0.2300,19,22
0.0500000000000000028,3714480,86676.0,82576.60070681197,0.2232,20,26
0.0500000000000000028,3722040,69909.0,66685.59432726534,0.2117,21,21
0.0500000000000000028,3722400,3429.0,3284.1873985785637,0.0000,22,1
0.0500000000000000028,3730680,76579.0,73034.35769336164,0.2190,23,23
0.0500000000000000028,3740400,90060.0,85787.51973932057,0.2492,24,27
0.0599999999999999978,3600360,2829.0,2846.9181515169917,0.0000,1,1
0.0599999999999999978,3600720,3403.0,3346.812128781565,0.0000,2,1
0.0599999999999999978,3601080,3516.0,3338.24489451518,0.0000,3,1
0.0599999999999999978,3609000,72521.0,68562.47429465316,0.2393,4,22
0.0599999999999999978,3609360,3429.0,3331.19952309605,0.0000,5,1
0.0599999999999999978,3609720,3478.0,3285.629631024723,0.0000,6,1
0.0599999999999999978,3616200,60190.0,56796.742648008585,0.2238,7,18
0.0599999999999999978,3621960,53448.0,50521.73560559869,0.2566,8,16
0.0599999999999999978,3622320,3443.0,3273.701952754883,0.0000,9,1
0.0599999999999999978,3630240,73706.0,69560.49970838072,0.2504,10,22
0.0599999999999999978,3639600,87015.0,82192.16674733136,0.2652,11,26
0.0599999999999999978,3639960,3455.0,3280.230412685153,0.0000,12,1
0.0599999999999999978,3647880,73796.0,69762.11459466277,0.2333,13,22
0.0599999999999999978,3648240,3448.0,3324.554277535674,0.0000,14,1
0.0599999999999999978,3654720,60571.0,57158.50264103877,0.2772,15,18
0.0599999999999999978,3660840,57153.0,53945.78383278172,0.2389,16,17
0.0599999999999999978,3668040,67184.0,63457.308442714806,0.2580,17,20
0.0599999999999999978,3674160,57462.0,54211.625969742905,0.2628,18,17
0.0599999999999999978,3680280,57435.0,54190.53510111055,0.2572,19,17
0.0599999999999999978,3687120,64043.0,60549.373840882174,0.2549,20,19
0.0599999999999999978,3687480,3456.0,3313.1381312304584,0.0000,21,1
0.0599999999999999978,3695760,77434.0,73058.84912727984,0.2567,22,23
0.0599999999999999978,3702600,63875.0,60324.953014557155,0.2480,23,19
0.0599999999999999978,3710880,77110.0,72771.50160036734,0.2549,24,23
0.0599999999999999978,3721680,100850.0,95186.43646897865,0.2409,25,30
0.0599999999999999978,3727800,57149.0,54002.93153903502,0.2482,26,17
0.0599999999999999978,3736440,80744.0,76256.31717292799,0.2435,27,24
0.0599999999999999978,3736800,3428.0,3261.260178330818,0.0000,28,1
0.07000000000000000666,3600360,2829.0,2846.9181515169917,0.0000,1,1
0.07000000000000000666,3600720,3403.0,3375.281310296735,0.0000,2,1
0.07000000000000000666,3601080,3516.0,3402.1750400242277,0.0000,3,1
0.07000000000000000666,3601440,3537.0,3319.7593152044924,0.0000,4,1
0.07000000000000000666,3606840,50287.0,47079.25910352685,0.2605,5,15
0.07000000000000000666,3607200,3464.0,3266.4905221101953,0.0000,6,1
0.07000000000000000666,3612960,54022.0,50669.944739870465,0.2648,7,16
0.07000000000000000666,3613320,3447.0,3363.2304285244536,0.0000,8,1
0.07000000000000000666,3613680,3457.0,3321.853301351741,0.0000,9,1
0.07000000000000000666,3621600,74321.0,69622.09142558505,0.2635,10,22
0.07000000000000000666,3621960,3410.0,3344.4411855817675,0.0000,11,1
0.07000000000000000666,3622320,3487.0,3337.6896548387735,0.0000,12,1
0.07000000000000000666,3622680,3478.0,3253.9867056873377,0.0000,13,1
0.07000000000000000666,3630240,70969.0,66438.92960130148,0.2545,14,21
0.07000000000000000666,3630600,3458.0,3289.469805891184,0.0000,15,1
0.07000000000000000666,3637440,64344.0,60201.094124433555,0.2943,16,19
0.07000000000000000666,3637800,3465.0,3243.0937428452007,0.0000,17,1
0.07000000000000000666,3643920,57534.0,53912.872670602446,0.2619,18,17
0.07000000000000000666,3644280,3463.0,3325.163499966283,0.0000,19,1
0.07000000000000000666,3650040,54289.0,50858.09071413324,0.2600,20,16
0.07000000000000000666,3650400,3470.0,3301.4613094373117,0.0000,21,1
0.07000000000000000666,3650760,3461.0,3235.9460215634617,0.0000,22,1
0.07000000000000000666,3658320,71135.0,66622.50295724791,0.2531,23,21
0.07000000000000000666,3658680,3451.0,3324.1917927302525,0.0000,24,1
0.07000000000000000666,3659040,3457.0,3279.4355078453414,0.0000,25,1
0.07000000000000000666,3667320,78077.0,73015.54753128038,0.2564,26,23
0.07000000000000000666,3673080,54472.0,50996.71867737416,0.2659,27,16
0.07000000000000000666,3673440,3477.0,3293.269552602901,0.0000,28,1
0.07000000000000000666,3677760,40960.0,38314.628887670224,0.2715,29,12
0.07000000000000000666,3683160,51144.0,47832.596059972435,0.2767,30,15
0.07000000000000000666,3688920,54325.0,50831.908775018135,0.2600,31,16
0.07000000000000000666,3696120,67850.0,63541.340953005005,0.2676,32,20
0.07000000000000000666,3696480,3457.0,3312.6009825353453,0.0000,33,1
0.07000000000000000666,3696840,3459.0,3261.1393496626238,0.0000,34,1
0.07000000000000000666,3702240,50943.0,47654.484199032435,0.2594,35,15
0.07000000000000000666,3710160,74291.0,69605.18440816994,0.2647,36,22
0.07000000000000000666,3710520,3473.0,3357.107028962053,0.0000,37,1
0.07000000000000000666,3710880,3492.0,3289.9512183622305,0.0000,38,1
0.07000000000000000666,3720600,91550.0,85701.1030476516,0.2541,39,27
0.07000000000000000666,3720960,3419.0,3324.1743934357187,0.0000,40,1
0.07000000000000000666,3721320,3509.0,3307.9647145208214,0.0000,41,1
0.07000000000000000666,3727080,54301.0,50813.463702072484,0.2466,42,16
0.07000000000000000666,3732840,54303.0,50847.17424253928,0.2718,43,16
0.07000000000000000666,3733200,3481.0,3274.6666030036963,0.0000,44,1
0.07000000000000000666,3741480,78054.0,73011.4562766274,0.2545,45,23
0.08000000000000000167,3600360,2829.0,2846.9181515169917,0.0000,1,1
0.08000000000000000167,3600720,3403.0,3403.750491811905,0.0000,2,1
0.08000000000000000167,3601080,3516.0,3466.674569163579,0.0000,3,1
0.08000000000000000167,3601440,3537.0,3423.4405570752338,0.0000,4,1
0.08000000000000000167,3601800,3542.0,3353.965621543829,0.0000,5,1
0.08000000000000000167,3602160,3463.0,3265.9180614991483,0.0000,6,1
0.08000000000000000167,3607920,54716.0,50684.52724789064,0.2788,7,16
0.08000000000000000167,3608280,3451.0,3204.5758706202637,0.0000,8,1
0.08000000000000000167,3612960,44524.0,41283.602128076614,0.2748,9,13
0.08000000000000000167,3613320,3469.0,3231.4187337656044,0.0000,10,1
0.08000000000000000167,3618000,44414.0,41145.26388520042,0.2852,11,13
0.08000000000000000167,3621240,30778.0,28523.0939294698,0.2697,12,9
0.08000000000000000167,3624840,34178.0,31694.776115849927,0.2777,13,10
0.08000000000000000167,3629880,47899.0,44382.860972804105,0.2845,14,14
0.08000000000000000167,3636360,61530.0,57011.093598092586,0.2938,15,18
0.08000000000000000167,3636720,3452.0,3200.860263428296,0.0000,16,1
0.08000000000000000167,3639960,30684.0,28432.038962111754,0.2688,17,9
0.08000000000000000167,3644640,44476.0,41253.12435760042,0.2633,18,13
0.08000000000000000167,3645000,3479.0,3249.5037633053234,0.0000,19,1
0.08000000000000000167,3648600,34200.0,31762.569161960902,0.2715,20,10
0.08000000000000000167,3648960,3441.0,3277.541966750965,0.0000,21,1
0.08000000000000000167,3649320,3501.0,3270.4036948249636,0.0000,22,1
0.08000000000000000167,3655800,61601.0,57130.601044411706,0.2747,23,18
0.08000000000000000167,3656160,3442.0,3273.871413675635,0.0000,24,1
0.08000000000000000167,3656520,3502.0,3265.42354705823,0.0000,25,1
0.08000000000000000167,3659400,27385.0,25416.658112476933,0.2520,26,8
0.08000000000000000167,3659760,3483.0,3237.28392691062,0.0000,27,1
0.08000000000000000167,3664800,47947.0,44439.15339498788,0.2614,28,14
0.08000000000000000167,3670200,51363.0,47636.43117010468,0.2896,29,15
0.08000000000000000167,3670560,3508.0,3281.2190821069626,0.0000,30,1
0.08000000000000000167,3673440,27652.0,25634.50288474212,0.2681,31,8
0.08000000000000000167,3673800,3467.0,3221.963676100323,0.0000,32,1
0.08000000000000000167,3678120,41249.0,38270.07800415462,0.2692,33,12
0.08000000000000000167,3678480,3496.0,3267.747006348967,0.0000,34,1
0.08000000000000000167,3682440,37874.0,35083.1441607416,0.2809,35,11
0.08000000000000000167,3687120,44545.0,41282.02153865781,0.2740,36,13
0.08000000000000000167,3692520,51445.0,47639.25168176266,0.2865,37,15
0.08000000000000000167,3697560,47897.0,44441.05516128317,0.2682,38,14
0.08000000000000000167,3697920,3475.0,3272.0927671857753,0.0000,39,1
0.08000000000000000167,3701160,30887.0,28627.680160586144,0.2693,40,9
0.08000000000000000167,3708720,71694.0,66465.74206781533,0.2819,41,21
0.08000000000000000167,3709080,3480.0,3259.487061780118,0.0000,42,1
0.08000000000000000167,3715560,61641.0,57135.282833122816,0.2897,43,18
0.08000000000000000167,3715920,3493.0,3235.7557072337504,0.0000,44,1
0.08000000000000000167,3719160,30843.0,28561.211035456876,0.2496,45,9
0.08000000000000000167,3723840,44494.0,41249.90257278739,0.2815,46,13
0.08000000000000000167,3724200,3448.0,3228.849352596777,0.0000,47,1
0.08000000000000000167,3729960,54852.0,50802.37920441412,0.2707,48,16
0.08000000000000000167,3733200,30837.0,28573.07759336884,0.2592,49,9
0.08000000000000000167,3739680,61671.0,57129.62397483593,0.2712,50,18
0.08999999999999999667,3600360,2829.0,2846.9181515169917,0.0000,1,1
0.08999999999999999667,3600720,3403.0,3432.219673327075,0.0000,2,1
0.08999999999999999667,3601080,3516.0,3531.743481933233,0.0000,3,1
0.08999999999999999667,3601440,3537.0,3529.0324176857926,0.0000,4,1
0.08999999999999999667,3601800,3542.0,3503.29515518009,0.0000,5,1
0.08999999999999999667,3602160,3463.0,3462.2269093781115,0.0000,6,1
0.08999999999999999667,3602520,3518.0,3499.424574613235,0.0000,7,1
0.08999999999999999667,3602880,3532.0,3485.18962654008,0.0000,8,1
0.08999999999999999667,3603240,3510.0,3453.948088621747,0.0000,9,1
0.08999999999999999667,3603600,3527.0,3441.979789829597,0.0000,10,1
0.08999999999999999667,3603960,3515.0,3411.12817566771,0.0000,11,1
0.08999999999999999667,3604320,3531.0,3389.4430780881794,0.0000,12,1
0.08999999999999999667,3604680,3533.0,3349.4588582057295,0.0000,13,1
0.08999999999999999667,3605040,3489.0,3302.993878228533,0.0000,14,1
0.08999999999999999667,3605400,3511.0,3296.2845053697893,0.0000,15,1
0.08999999999999999667,3605760,3515.0,3266.8631725537325,0.0000,16,1
0.08999999999999999667,3606120,3514.0,3230.7056772971164,0.0000,17,1
0.08999999999999999667,3609720,34626.0,31795.307593997666,0.2760,18,10
0.08999999999999999667,3610080,3486.0,3200.424636040992,0.0000,19,1
0.08999999999999999667,3612960,27548.0,25343.07023770638,0.2664,20,8
0.08999999999999999667,3613320,3479.0,3245.1870289964136,0.0000,21,1
0.08999999999999999667,3613680,3465.0,3228.424450826503,0.0000,22,1
0.08999999999999999667,3614040,3505.0,3223.1045518369656,0.0000,23,1
0.08999999999999999667,3618360,41423.0,38013.50156967573,0.2791,24,12
0.08999999999999999667,3618720,3453.0,3181.690352568739,0.0000,25,1
0.08999999999999999667,3621240,24136.0,22198.254208406557,0.2616,26,7
0.08999999999999999667,3621600,3490.0,3229.0466195812824,0.0000,27,1
0.08999999999999999667,3621960,3465.0,3199.827014958838,0.0000,28,1
0.08999999999999999667,3624840,27631.0,25371.683852559046,0.2782,29,8
0.08999999999999999667,3628080,31083.0,28538.57584489658,0.2798,30,9
0.08999999999999999667,3631320,31079.0,28541.86838338058,0.2819,31,9
0.08999999999999999667,3631680,3475.0,3201.1176858413137,0.0000,32,1
0.08999999999999999667,3638160,62189.0,57054.36849573374,0.2879,33,18
0.08999999999999999667,3638520,3452.0,3173.4251454611663,0.0000,34,1
0.08999999999999999667,3641760,31123.0,28553.547856355246,0.2885,35,9
0.08999999999999999667,3642120,3455.0,3173.8046493864545,0.0000,36,1
0.08999999999999999667,3644280,20736.0,19040.88541379841,0.2625,37,6
0.08999999999999999667,3647880,34553.0,31742.71924457323,0.2805,38,10
0.08999999999999999667,3648240,3489.0,3218.642327444804,0.0000,39,1
0.08999999999999999667,3648600,3468.0,3192.532699328324,0.0000,40,1
0.08999999999999999667,3648960,3470.0,3184.984382519216,0.0000,41,1
0.08999999999999999667,3654360,51786.0,47585.07219835567,0.2826,42,15
0.08999999999999999667,3654720,3463.0,3254.8317511291334,0.0000,43,1
0.08999999999999999667,3655080,3507.0,3256.2146190268695,0.0000,44,1
0.08999999999999999667,3656880,17335.0,15906.5628864833,0.2543,45,5
0.08999999999999999667,3657960,10362.0,9523.514672263093,0.2154,46,3
0.08999999999999999667,3658320,3464.0,3191.999575156553,0.0000,47,1
0.08999999999999999667,3662280,38021.0,34911.873752795815,0.2910,48,11
0.08999999999999999667,3662640,3452.0,3206.6465167822926,0.0000,49,1
0.08999999999999999667,3663000,3442.0,3217.566369191329,0.0000,50,1
0.08999999999999999667,3663360,3505.0,3236.645406552138,0.0000,51,1
0.08999999999999999667,3669480,58787.0,53953.765479434405,0.2887,52,17
0.08999999999999999667,3669840,3508.0,3219.609323806343,0.0000,53,1
0.08999999999999999667,3673080,31337.0,28793.29592530934,0.2637,54,9
0.08999999999999999667,3673440,3498.0,3246.774849600927,0.0000,55,1
0.08999999999999999667,3673800,3485.0,3228.9998649006957,0.0000,56,1
0.08999999999999999667,3675960,20869.0,19158.962300181676,0.2614,57,6
0.08999999999999999667,3679200,31230.0,28687.33003012823,0.2716,58,9
0.08999999999999999667,3679560,3506.0,3223.8719405121324,0.0000,59,1
0.08999999999999999667,3683160,34694.0,31866.485350976738,0.2738,60,10
0.08999999999999999667,3683520,3488.0,3213.271739693239,0.0000,61,1
0.08999999999999999667,3686400,27622.0,25402.266586562393,0.2639,62,8
0.08999999999999999667,3686760,3495.0,3238.408389033842,0.0000,63,1
0.08999999999999999667,3687120,3472.0,3207.990758462562,0.0000,64,1
0.08999999999999999667,3691080,38054.0,34926.880118510155,0.2847,65,11
0.08999999999999999667,3691440,3457.0,3190.019688615688,0.0000,66,1
0.08999999999999999667,3694680,31135.0,28577.9100099313,0.2823,67,9
0.08999999999999999667,3696120,13833.0,12708.591201931857,0.2343,68,4
0.08999999999999999667,3697920,17305.0,15885.884474377935,0.2523,69,5
0.08999999999999999667,3700440,24192.0,22224.56731332111,0.2620,70,7
0.08999999999999999667,3700800,3455.0,3206.6173335332796,0.0000,71,1
0.08999999999999999667,3701160,3464.0,3213.6826530175426,0.0000,72,1
0.08999999999999999667,3707280,58578.0,53835.34024147712,0.2913,73,17
0.08999999999999999667,3707640,3496.0,3272.291932589119,0.0000,74,1
0.08999999999999999667,3708000,3483.0,3242.158951960359,0.0000,75,1
0.08999999999999999667,3710520,24246.0,22254.262147062294,0.2719,76,7
0.08999999999999999667,3716640,58756.0,53923.19380819358,0.2977,77,17
0.08999999999999999667,3717000,3469.0,3192.143262713578,0.0000,78,1
0.08999999999999999667,3717720,6917.0,6355.604394967235,0.1581,79,2
0.08999999999999999667,3721320,34550.0,31731.91007250792,0.2686,80,10
0.08999999999999999667,3724560,31081.0,28587.947100112466,0.2695,81,9
0.08999999999999999667,3724920,3499.0,3250.4084646748197,0.0000,82,1
0.08999999999999999667,3727440,24225.0,22248.46934715569,0.2694,83,7
0.08999999999999999667,3727800,3482.0,3197.1865997071664,0.0000,84,1
0.08999999999999999667,3732120,41436.0,38070.1975295443,0.2705,85,12
0.08999999999999999667,3732480,3463.0,3232.8329645132117,0.0000,86,1
0.08999999999999999667,3732840,3516.0,3230.5913822277785,0.0000,87,1
0.08999999999999999667,3738600,55231.0,50759.51225510792,0.2759,88,16
0.08999999999999999667,3738960,3498.0,3267.4477495071023,0.0000,89,1
0.08999999999999999667,3739320,3514.0,3233.46884509048,0.0000,90,1
0.08999999999999999667,3742200,27644.0,25389.42998841465,0.2612,91,8
