Copier Margin,Block Number,Cumulative Copier Dividends,Cumulative Average Delegate Dividends,Gini Coefficient,Encryption Window,Encryption Window Length
0.0200000000000000004,3613320,103767.0,101788.30893083414,0.1430,4,34
0.0200000000000000004,3639240,219654.0,215619.604837823,0.2055,5,72
0.0200000000000000004,3639600,3143.0,3274.2436605531407,0.0000,6,1
0.0200000000000000004,3639960,3251.0,3188.435006524352,0.0000,7,1
0.0200000000000000004,3653640,116117.0,114000.9915013422,0.1568,8,38
0.0200000000000000004,3664080,88963.0,87234.69332341009,0.2155,9,29
0.0200000000000000004,3681000,143958.0,141226.5971267827,0.2133,10,47
0.0200000000000000004,3681360,3111.0,3100.4009426889857,0.0000,11,1
0.0200000000000000004,3681720,3118.0,3058.7962317864444,0.0000,12,1
0.0200000000000000004,3688920,61373.0,60187.22846899803,0.1386,13,20
0.0200000000000000004,3699720,92087.0,90299.41723945599,0.1846,14,30
0.0200000000000000004,3705120,46075.0,45192.90399441728,0.1281,15,15
0.0200000000000000004,3720600,131931.0,129551.04918231568,0.2041,16,43
0.0200000000000000004,3720960,3227.0,3219.345758327918,0.0000,17,1
0.0200000000000000004,3736800,135338.0,132699.763062377,0.1715,18,44
0.0299999999999999989,3600360,2554.0,2865.4580567298103,0.0000,1,1
0.0299999999999999989,3600720,3151.0,3377.9202150141623,0.0000,2,1
0.0299999999999999989,3601080,3245.0,3311.4747617552393,0.0000,3,1
0.0299999999999999989,3609720,74034.0,71941.0597450953,0.1858,4,24
0.0299999999999999989,3633480,203255.0,197502.68720863175,0.2005,5,66
0.0299999999999999989,3633840,3203.0,3164.9916791585624,0.0000,6,1
0.0299999999999999989,3640680,58634.0,57016.87930012984,0.1908,7,19
0.0299999999999999989,3650400,83486.0,81058.71006734626,0.2169,8,27
0.0299999999999999989,3656160,49428.0,48023.22526804265,0.1675,9,16
0.0299999999999999989,3663360,61803.0,60082.19088491476,0.2048,10,20
0.0299999999999999989,3679200,135995.0,132212.36202473054,0.2781,11,44
0.0299999999999999989,3679560,3180.0,3187.4296148275575,0.0000,12,1
0.0299999999999999989,3680280,6290.0,6114.528646673725,0.1248,13,2
0.0299999999999999989,3682440,18450.0,18062.770066389992,0.1288,14,6
0.0299999999999999989,3682800,3214.0,3157.6441059612102,0.0000,15,1
0.0299999999999999989,3693240,89787.0,87271.72384534571,0.2216,16,29
0.0299999999999999989,3701880,74472.0,72314.88646137605,0.2256,17,24
0.0299999999999999989,3704040,18507.0,18082.91604496552,0.1843,18,6
0.0299999999999999989,3704400,3142.0,3128.0398094161424,0.0000,19,1
0.0299999999999999989,3712680,71402.0,69331.1969790188,0.2574,20,23
0.0299999999999999989,3719520,58939.0,57271.54968237986,0.1711,21,19
0.0299999999999999989,3726720,62088.0,60326.43806310752,0.1997,22,20
0.0299999999999999989,3736080,80727.0,78432.41809340757,0.2050,23,26
0.0299999999999999989,3736440,3146.0,3073.362501504725,0.0000,24,1
0.0299999999999999989,3741840,46615.0,45269.44653944888,0.1670,25,15
0.04000000000000000083,3600360,2554.0,2865.4580567298103,0.0000,1,1
0.04000000000000000083,3600720,3151.0,3406.5747955814604,0.0000,2,1
0.04000000000000000083,3601080,3245.0,3375.054727695371,0.0000,3,1
0.04000000000000000083,3601440,3283.0,3246.859428005946,0.0000,4,1
0.04000000000000000083,3607200,49783.0,47929.71691007198,0.2064,5,16
0.04000000000000000083,3621240,121283.0,116695.09957371936,0.1986,6,39
0.04000000000000000083,3639600,158727.0,152768.19323369703,0.2062,7,51
0.04000000000000000083,3639960,3176.0,3146.83809182091,0.0000,8,1
0.04000000000000000083,3647520,65561.0,63043.99624109388,0.2359,9,21
0.04000000000000000083,3655440,68583.0,65988.10273665939,0.2251,10,22
0.04000000000000000083,3663000,65396.0,63067.09032488253,0.2174,11,21
0.04000000000000000083,3663360,3224.0,3191.362772054428,0.0000,12,1
0.04000000000000000083,3676680,115547.0,111163.13728274492,0.3086,13,37
0.04000000000000000083,3681720,43730.0,42131.01994822775,0.2134,14,14
0.04000000000000000083,3682080,3211.0,3089.137181266671,0.0000,15,1
0.04000000000000000083,3687120,43769.0,42098.042727984,0.2041,16,14
0.04000000000000000083,3694320,62499.0,60150.54507546075,0.2083,17,20
0.04000000000000000083,3702600,71735.0,69250.98863699792,0.2409,18,23
0.04000000000000000083,3702960,3197.0,3292.6048326159553,0.0000,19,1
0.04000000000000000083,3703320,3213.0,3233.3211855347017,0.0000,20,1
0.04000000000000000083,3703680,3111.0,3160.62690146383,0.0000,21,1
0.04000000000000000083,3704040,3236.0,3181.1007310308146,0.0000,22,1
0.04000000000000000083,3709800,50131.0,48227.76002755062,0.2764,23,16
0.04000000000000000083,3715920,53140.0,51214.41731661992,0.2219,24,17
0.04000000000000000083,3716280,3251.0,3130.7683908573176,0.0000,25,1
0.04000000000000000083,3723840,65701.0,63288.23101979162,0.2000,26,21
0.04000000000000000083,3724200,3245.0,3126.939089819537,0.0000,27,1
0.04000000000000000083,3731760,65815.0,63283.78346165253,0.2547,28,21
0.04000000000000000083,3740760,78283.0,75364.3557132059,0.1959,29,25
0.0500000000000000028,3600360,2554.0,2865.4580567298103,0.0000,1,1
0.0500000000000000028,3600720,3151.0,3435.2293761487585,0.0000,2,1
0.0500000000000000028,3601080,3245.0,3439.2077852468487,0.0000,3,1
0.0500000000000000028,3601440,3283.0,3347.970685711951,0.0000,4,1
0.0500000000000000028,3601800,3301.0,3213.3706610224144,0.0000,5,1
0.0500000000000000028,3605040,28264.0,26970.882741007517,0.2429,6,9
0.0500000000000000028,3617640,109860.0,104672.56379802596,0.2199,7,35
0.0500000000000000028,3632760,131849.0,125696.04435283036,0.1909,8,42
0.0500000000000000028,3638880,53444.0,51044.226492616566,0.2384,9,17
0.0500000000000000028,3639240,3212.0,3145.7171912666176,0.0000,10,1
0.0500000000000000028,3645000,50409.0,48029.38859580166,0.2535,11,16
0.0500000000000000028,3653280,72268.0,68966.67426437422,0.2535,12,23
0.0500000000000000028,3653640,3232.0,3142.340103368127,0.0000,13,1
0.0500000000000000028,3660840,62925.0,60054.128353658736,0.2454,14,20
0.0500000000000000028,3661200,3212.0,3130.4961781093916,0.0000,15,1
0.0500000000000000028,3662280,9443.0,9080.829622986143,0.1691,16,3
0.0500000000000000028,3665520,28397.0,27098.979585578818,0.2232,17,9
0.0500000000000000028,3675960,91453.0,87116.43447555866,0.2296,18,29
0.0500000000000000028,3679560,31534.0,30054.083394883597,0.2638,19,10
0.0500000000000000028,3680280,6270.0,6035.030788989367,0.0832,20,2
0.0500000000000000028,3680640,3217.0,3069.254683596639,0.0000,21,1
0.0500000000000000028,3681360,6294.0,6017.547629500763,0.0698,22,2
0.0500000000000000028,3681720,3098.0,3032.8149611918693,0.0000,23,1
0.0500000000000000028,3682080,3210.0,3089.5654795002024,0.0000,24,1
0.0500000000000000028,3685320,28410.0,27084.29663500452,0.2298,25,9
0.0500000000000000028,3694680,81948.0,78166.21915512014,0.2387,26,26
0.0500000000000000028,3695040,3221.0,3130.49207605827,0.0000,27,1
0.0500000000000000028,3701520,56815.0,54192.12011544397,0.2483,28,18
0.0500000000000000028,3701880,3132.0,3096.3102416514344,0.0000,29,1
0.0500000000000000028,3703680,15719.0,15164.661687648997,0.2007,30,5
0.0500000000000000028,3704040,3193.0,3210.981210834115,0.0000,31,1
0.0500000000000000028,3704400,3214.0,3184.7010673827435,0.0000,32,1
0.0500000000000000028,3704760,3255.0,3134.259869689808,0.0000,33,1
0.0500000000000000028,3713400,75775.0,72242.97178990734,0.2791,34,24
0.0500000000000000028,3713760,3206.0,3089.5058142636776,0.0000,35,1
0.0500000000000000028,3715920,19001.0,18106.710951044493,0.2135,36,6
0.0500000000000000028,3720960,44279.0,42177.84140830188,0.2449,37,14
0.0500000000000000028,3726000,44164.0,42173.83456380541,0.2581,38,14
0.0500000000000000028,3734280,72750.0,69398.35525059089,0.2495,39,23
0.0500000000000000028,3734640,3247.0,3128.022246645299,0.0000,40,1
0.0500000000000000028,3740040,47462.0,45244.312863592226,0.2203,41,15
0.0599999999999999978,3600360,2554.0,2865.4580567298103,0.0000,1,1
0.0599999999999999978,3600720,3151.0,3463.8839567160567,0.0000,2,1
0.0599999999999999978,3601080,3245.0,3503.9339344096725,0.0000,3,1
0.0599999999999999978,3601440,3283.0,3450.9724816770126,0.0000,4,1
0.0599999999999999978,3601800,3301.0,3356.032271602499,0.0000,5,1
0.0599999999999999978,3602160,3248.0,3240.097306474266,0.0000,6,1
0.0599999999999999978,3602520,3278.0,3168.817334133254,0.0000,7,1
0.0599999999999999978,3603600,9579.0,9040.270175489582,0.2040,8,3
0.0599999999999999978,3607560,34816.0,32870.06313217976,0.2428,9,11
0.0599999999999999978,3615480,69679.0,65774.58624203494,0.2422,10,22
0.0599999999999999978,3625920,91946.0,86754.05386691677,0.2017,11,29
0.0599999999999999978,3638880,114117.0,107738.78349835829,0.2212,12,36
0.0599999999999999978,3639240,3183.0,3080.7119816699296,0.0000,13,1
0.0599999999999999978,3639600,3250.0,3074.1886025173458,0.0000,14,1
0.0599999999999999978,3644280,41241.0,38947.506205054466,0.2399,15,13
0.0599999999999999978,3647880,31714.0,30006.541181175086,0.2571,16,10
0.0599999999999999978,3648240,3238.0,3087.039408443856,0.0000,17,1
0.0599999999999999978,3653640,47598.0,44990.51735294021,0.2577,18,15
0.0599999999999999978,3658680,44521.0,42060.90718283743,0.2764,19,14
0.0599999999999999978,3661920,28602.0,27061.942301121315,0.2437,20,9
0.0599999999999999978,3662280,2984.0,3092.6214699678058,0.0000,21,1
0.0599999999999999978,3662640,3262.0,3289.9776414973558,0.0000,22,1
0.0599999999999999978,3663000,3294.0,3219.723470247148,0.0000,23,1
0.0599999999999999978,3663360,3294.0,3113.279315996062,0.0000,24,1
0.0599999999999999978,3664800,12712.0,12006.02762710572,0.1901,25,4
0.0599999999999999978,3673800,79504.0,75013.26948083386,0.2360,26,25
0.0599999999999999978,3675240,12689.0,12019.171610059742,0.1967,27,4
0.0599999999999999978,3675600,3211.0,3052.2474797400514,0.0000,28,1
0.0599999999999999978,3675960,3202.0,3025.7835245976303,0.0000,29,1
0.0599999999999999978,3678840,25409.0,24025.970414240128,0.2462,30,8
0.0599999999999999978,3680280,12625.0,12078.241529854246,0.1701,31,4
0.0599999999999999978,3680640,3207.0,3180.8194232632904,0.0000,32,1
0.0599999999999999978,3681000,3215.0,3167.3086467265566,0.0000,33,1
0.0599999999999999978,3681360,3150.0,3148.123947009658,0.0000,34,1
0.0599999999999999978,3681720,3119.0,3194.3935304194156,0.0000,35,1
0.0599999999999999978,3682080,3215.0,3269.8712849546428,0.0000,36,1
0.0599999999999999978,3682440,3240.0,3252.757534295051,0.0000,37,1
0.0599999999999999978,3682800,3284.0,3207.5870778119042,0.0000,38,1
0.0599999999999999978,3683160,3272.0,3116.4053184019285,0.0000,39,1
0.0599999999999999978,3685320,19132.0,18057.41688635316,0.2291,40,6
0.0599999999999999978,3692880,66765.0,63095.824779147566,0.2598,41,21
0.0599999999999999978,3693240,3225.0,3120.079889766653,0.0000,42,1
0.0599999999999999978,3696480,28707.0,27129.501139227,0.2657,43,9
0.0599999999999999978,3701520,44603.0,42133.1463424546,0.2625,44,14
0.0599999999999999978,3701880,3135.0,3067.49357033109,0.0000,45,1
0.0599999999999999978,3702240,3296.0,3118.3680727071223,0.0000,46,1
0.0599999999999999978,3703680,12540.0,12047.775300379417,0.1308,47,4
0.0599999999999999978,3704040,3198.0,3237.5296315829755,0.0000,48,1
0.0599999999999999978,3704400,3215.0,3239.89176336978,0.0000,49,1
0.0599999999999999978,3704760,3255.0,3223.5962765936365,0.0000,50,1
0.0599999999999999978,3705120,3210.0,3168.5485913810917,0.0000,51,1
0.0599999999999999978,3705480,3281.0,3151.86325431782,0.0000,52,1
0.0599999999999999978,3714480,79746.0,75243.45476848964,0.2675,53,25
0.0599999999999999978,3718800,38298.0,36133.73070125896,0.2839,54,12
0.0599999999999999978,3724200,47849.0,45152.39568066996,0.2151,55,15
0.0599999999999999978,3725640,12753.0,12056.195912655372,0.2247,56,4
0.0599999999999999978,3732480,60603.0,57235.13967337502,0.2556,57,19
0.0599999999999999978,3737160,41498.0,39223.01479383141,0.2649,58,13
0.0599999999999999978,3739680,22398.0,21166.278886644093,0.2531,59,7
0.07000000000000000666,3600360,2554.0,2865.4580567298103,0.0000,1,1
0.07000000000000000666,3600720,3151.0,3492.538537283355,0.0000,2,1
0.07000000000000000666,3601080,3245.0,3569.233175183842,0.0000,3,1
0.07000000000000000666,3601440,3283.0,3555.8820086494707,0.0000,4,1
0.07000000000000000666,3601800,3301.0,3502.7951902797995,0.0000,5,1
0.07000000000000000666,3602160,3248.0,3430.693952175003,0.0000,6,1
0.07000000000000000666,3602520,3278.0,3405.156718097785,0.0000,7,1
0.07000000000000000666,3602880,3262.0,3348.6785499973766,0.0000,8,1
0.07000000000000000666,3603240,3203.0,3307.185594459061,0.0000,9,1
0.07000000000000000666,3603600,3249.0,3319.634729639551,0.0000,10,1
0.07000000000000000666,3603960,3293.0,3284.946956766643,0.0000,11,1
0.07000000000000000666,3604320,3283.0,3204.4393982058336,0.0000,12,1
0.07000000000000000666,3604680,3199.0,3132.3747392123196,0.0000,13,1
0.07000000000000000666,3605040,3306.0,3134.258881015045,0.0000,14,1
0.07000000000000000666,3613680,76656.0,71731.47493715507,0.2637,15,24
0.07000000000000000666,3628440,131152.0,122617.90595388314,0.2525,16,41
0.07000000000000000666,3638880,92791.0,86805.23136869368,0.2187,17,29
0.07000000000000000666,3639240,3199.0,3084.4354635538157,0.0000,18,1
0.07000000000000000666,3639600,3255.0,3092.7873955283917,0.0000,19,1
0.07000000000000000666,3642480,25681.0,24003.10705426714,0.2621,20,8
0.07000000000000000666,3644640,19167.0,17972.010618714157,0.2300,21,6
0.07000000000000000666,3645000,3259.0,3055.4524788493204,0.0000,22,1
0.07000000000000000666,3648600,32017.0,29961.706594352396,0.2629,23,10
0.07000000000000000666,3652560,35185.0,32997.92882095675,0.2725,24,11
0.07000000000000000666,3652920,3271.0,3116.227376991545,0.0000,25,1
0.07000000000000000666,3653280,3213.0,3059.7010546653737,0.0000,26,1
0.07000000000000000666,3654720,12854.0,12046.250092217815,0.2269,27,4
0.07000000000000000666,3659400,41717.0,38993.027177138494,0.2760,28,13
0.07000000000000000666,3661560,19190.0,17999.720530749488,0.2297,29,6
0.07000000000000000666,3661920,3261.0,3065.376589070201,0.0000,30,1
0.07000000000000000666,3662280,3020.0,3026.2416040496223,0.0000,31,1
0.07000000000000000666,3662640,3271.0,3213.441407286197,0.0000,32,1
0.07000000000000000666,3663000,3296.0,3161.5793655497932,0.0000,33,1
0.07000000000000000666,3663360,3295.0,3081.2559034592036,0.0000,34,1
0.07000000000000000666,3664440,9588.0,8999.352217837755,0.1734,35,3
0.07000000000000000666,3672360,70544.0,66013.10765794972,0.2551,36,22
0.07000000000000000666,3672720,3250.0,3089.232014103003,0.0000,37,1
0.07000000000000000666,3674520,16099.0,15059.465126123037,0.2514,38,5
0.07000000000000000666,3675240,6379.0,6018.173980138097,0.1138,39,2
0.07000000000000000666,3675600,3220.0,3060.8581556684026,0.0000,40,1
0.07000000000000000666,3675960,3202.0,3056.4655324807486,0.0000,41,1
0.07000000000000000666,3676320,3250.0,3067.540788430876,0.0000,42,1
0.07000000000000000666,3679200,25690.0,24040.316633802588,0.2669,43,8
0.07000000000000000666,3679560,3217.0,3035.3138703278346,0.0000,44,1
0.07000000000000000666,3679920,3217.0,3033.0581909099055,0.0000,45,1
0.07000000000000000666,3680280,3143.0,3034.2613787309538,0.0000,46,1
0.07000000000000000666,3680640,3229.0,3105.5995952505996,0.0000,47,1
0.07000000000000000666,3681000,3219.0,3096.3851477269704,0.0000,48,1
0.07000000000000000666,3681360,3151.0,3099.8044859725383,0.0000,49,1
0.07000000000000000666,3681720,3119.0,3173.116293353761,0.0000,50,1
0.07000000000000000666,3682080,3215.0,3279.0400335581544,0.0000,51,1
0.07000000000000000666,3682440,3240.0,3295.2582553852967,0.0000,52,1
0.07000000000000000666,3682800,3284.0,3285.6300655196073,0.0000,53,1
0.07000000000000000666,3683160,3272.0,3231.978639356569,0.0000,54,1
0.07000000000000000666,3683520,3272.0,3186.595568158494,0.0000,55,1
0.07000000000000000666,3683880,3251.0,3139.161535727881,0.0000,56,1
0.07000000000000000666,3684240,3232.0,3109.5214581540395,0.0000,57,1
0.07000000000000000666,3684600,3238.0,3096.5464224142384,0.0000,58,1
0.07000000000000000666,3684960,3263.0,3075.483306389608,0.0000,59,1
0.07000000000000000666,3691080,54568.0,51072.94437369469,0.2834,60,17
0.07000000000000000666,3691440,3213.0,3083.8159063707008,0.0000,61,1
0.07000000000000000666,3691800,3266.0,3088.0049765897675,0.0000,62,1
0.07000000000000000666,3696480,41763.0,39088.61266039622,0.2741,63,13
0.07000000000000000666,3696840,3274.0,3063.637669636394,0.0000,64,1
0.07000000000000000666,3699720,25660.0,24044.606894014294,0.2425,65,8
0.07000000000000000666,3701880,19208.0,18103.28349561497,0.2406,66,6
0.07000000000000000666,3702240,3274.0,3165.4099099912505,0.0000,67,1
0.07000000000000000666,3702600,3308.0,3114.3012558292826,0.0000,68,1
0.07000000000000000666,3703320,6401.0,6037.446786118043,0.1236,69,2
0.07000000000000000666,3703680,3101.0,3070.4937382114085,0.0000,70,1
0.07000000000000000666,3704040,3235.0,3189.550690568312,0.0000,71,1
0.07000000000000000666,3704400,3222.0,3183.63455940565,0.0000,72,1
0.07000000000000000666,3704760,3257.0,3188.6948144735106,0.0000,73,1
0.07000000000000000666,3705120,3210.0,3161.382500060423,0.0000,74,1
0.07000000000000000666,3705480,3281.0,3175.823427290721,0.0000,75,1
0.07000000000000000666,3705840,3304.0,3119.241988227514,0.0000,76,1
0.07000000000000000666,3712680,61095.0,57153.07780788191,0.2771,77,19
0.07000000000000000666,3713040,3274.0,3064.8550401368775,0.0000,78,1
0.07000000000000000666,3714480,12879.0,12040.767446696242,0.2162,79,4
0.07000000000000000666,3716640,19315.0,18059.111180407177,0.2658,80,6
0.07000000000000000666,3720240,32152.0,30104.61821934815,0.2574,81,10
0.07000000000000000666,3720600,3253.0,3067.180218926983,0.0000,82,1
0.07000000000000000666,3722760,19293.0,18083.205827453672,0.2372,83,6
0.07000000000000000666,3725280,22565.0,21119.23126794461,0.2383,84,7
0.07000000000000000666,3731040,51474.0,48187.00470715708,0.2743,85,16
0.07000000000000000666,3731400,3293.0,3093.174657621121,0.0000,86,1
0.07000000000000000666,3736800,48331.0,45175.017782183924,0.2595,87,15
0.07000000000000000666,3738960,19309.0,18075.89124523923,0.2401,88,6
0.08000000000000000167,3600360,2554.0,2865.4580567298103,0.0000,1,1
0.08000000000000000167,3600720,3151.0,3521.193117850653,0.0000,2,1
0.08000000000000000167,3601080,3245.0,3635.1055075693575,0.0000,3,1
0.08000000000000000167,3601440,3283.0,3662.7164593776656,0.0000,4,1
0.08000000000000000167,3601800,3301.0,3653.7352171527446,0.0000,5,1
0.08000000000000000167,3602160,3248.0,3628.7371331005816,0.0000,6,1
0.08000000000000000167,3602520,3278.0,3653.3502930191603,0.0000,7,1
0.08000000000000000167,3602880,3262.0,3650.77917809344,0.0000,8,1
0.08000000000000000167,3603240,3203.0,3666.941058302783,0.0000,9,1
0.08000000000000000167,3603600,3249.0,3741.2424865353614,0.0000,10,1
0.08000000000000000167,3603960,3293.0,3773.4796815105133,0.0000,11,1
0.08000000000000000167,3604320,3283.0,3764.9042104968803,0.0000,12,1
0.08000000000000000167,3604680,3199.0,3769.7211304687085,0.0000,13,1
0.08000000000000000167,3605040,3306.0,3853.916730964068,0.0000,14,1
0.08000000000000000167,3605400,3322.0,3837.125413514337,0.0000,15,1
0.08000000000000000167,3605760,3333.0,3802.6001351680297,0.0000,16,1
0.08000000000000000167,3606120,3302.0,3755.871689499101,0.0000,17,1
0.08000000000000000167,3606480,3307.0,3736.201267724885,0.0000,18,1
0.08000000000000000167,3606840,3314.0,3709.7541345301834,0.0000,19,1
0.08000000000000000167,3607200,3327.0,3673.606571847934,0.0000,20,1
0.08000000000000000167,3607560,3321.0,3621.9347284182863,0.0000,21,1
0.08000000000000000167,3607920,3328.0,3571.878084262718,0.0000,22,1
0.08000000000000000167,3608280,3337.0,3510.422489069653,0.0000,23,1
0.08000000000000000167,3608640,3308.0,3436.5116855990364,0.0000,24,1
0.08000000000000000167,3609000,3317.0,3385.340396156071,0.0000,25,1
0.08000000000000000167,3609360,3326.0,3320.7768410385806,0.0000,26,1
0.08000000000000000167,3609720,3262.0,3245.2225926115734,0.0000,27,1
0.08000000000000000167,3610080,3322.0,3224.8496777131086,0.0000,28,1
0.08000000000000000167,3610440,3331.0,3142.4531439313587,0.0000,29,1
0.08000000000000000167,3613320,25793.0,23956.901458374028,0.2666,30,8
0.08000000000000000167,3624120,96769.0,89693.65834772032,0.2773,31,30
0.08000000000000000167,3634920,96909.0,89779.25346115454,0.2692,32,30
0.08000000000000000167,3635280,3185.0,3046.2584954760687,0.0000,33,1
0.08000000000000000167,3635640,3248.0,3095.8835714144843,0.0000,34,1
0.08000000000000000167,3636000,3256.0,3086.184792959045,0.0000,35,1
0.08000000000000000167,3636360,3295.0,3065.8816764307803,0.0000,36,1
0.08000000000000000167,3637440,9687.0,8992.196263130812,0.2051,37,3
0.08000000000000000167,3639240,16101.0,14987.896147115067,0.2285,38,5
0.08000000000000000167,3639600,3248.0,3077.6351309682905,0.0000,39,1
0.08000000000000000167,3639960,3275.0,3066.4095980332254,0.0000,40,1
0.08000000000000000167,3641400,12959.0,12005.820559022584,0.2351,41,4
0.08000000000000000167,3642120,6444.0,5994.205746011407,0.1520,42,2
0.08000000000000000167,3643560,12957.0,12000.848244942581,0.2356,43,4
0.08000000000000000167,3645720,19370.0,17965.39284965367,0.2398,44,6
0.08000000000000000167,3646080,3201.0,3028.016707361761,0.0000,45,1
0.08000000000000000167,3646440,3266.0,3061.6470778711164,0.0000,46,1
0.08000000000000000167,3646800,3263.0,3033.1892177950367,0.0000,47,1
0.08000000000000000167,3648600,16173.0,14982.728254424614,0.2324,48,5
0.08000000000000000167,3651120,22629.0,20969.483963445047,0.2633,49,7
0.08000000000000000167,3652200,9688.0,9003.432359949922,0.2087,50,3
0.08000000000000000167,3652560,3180.0,3033.4103554527223,0.0000,51,1
0.08000000000000000167,3652920,3286.0,3088.855047916573,0.0000,52,1
0.08000000000000000167,3653280,3216.0,3046.1518968441496,0.0000,53,1
0.08000000000000000167,3653640,3273.0,3067.3332199134043,0.0000,54,1
0.08000000000000000167,3655080,12980.0,12019.365131415769,0.2281,55,4
0.08000000000000000167,3658320,29116.0,26961.40209960127,0.2627,56,9
0.08000000000000000167,3660840,22609.0,20983.96454032947,0.2460,57,7
0.08000000000000000167,3661200,3238.0,3051.253253166358,0.0000,58,1
0.08000000000000000167,3661560,3241.0,3054.8319642619604,0.0000,59,1
0.08000000000000000167,3661920,3286.0,3052.721065853443,0.0000,60,1
0.08000000000000000167,3662280,3026.0,3017.9326139222508,0.0000,61,1
0.08000000000000000167,3662640,3272.0,3228.6728237849998,0.0000,62,1
0.08000000000000000167,3663000,3296.0,3209.154044664761,0.0000,63,1
0.08000000000000000167,3663360,3295.0,3164.2425672574814,0.0000,64,1
0.08000000000000000167,3663720,3251.0,3118.9154803198144,0.0000,65,1
0.08000000000000000167,3664080,3280.0,3112.6520082232637,0.0000,66,1
0.08000000000000000167,3664440,3272.0,3077.3465431093646,0.0000,67,1
0.08000000000000000167,3670560,55014.0,51007.34560107363,0.2720,68,17
0.08000000000000000167,3670920,3247.0,3072.8836130574796,0.0000,69,1
0.08000000000000000167,3671280,3263.0,3070.0879358958146,0.0000,70,1
0.08000000000000000167,3671640,3292.0,3049.810934503727,0.0000,71,1
0.08000000000000000167,3674520,25910.0,23999.30821126365,0.2618,72,8
0.08000000000000000167,3674880,3240.0,3008.620242412173,0.0000,73,1
0.08000000000000000167,3675240,3173.0,3011.941059663825,0.0000,74,1
0.08000000000000000167,3675600,3230.0,3079.8705120409554,0.0000,75,1
0.08000000000000000167,3675960,3205.0,3097.500813585109,0.0000,76,1
0.08000000000000000167,3676320,3251.0,3139.364183383126,0.0000,77,1
0.08000000000000000167,3676680,3269.0,3137.7872699249187,0.0000,78,1
0.08000000000000000167,3677040,3269.0,3118.154629023429,0.0000,79,1
0.08000000000000000167,3677400,3297.0,3095.680634915549,0.0000,80,1
0.08000000000000000167,3677760,3282.0,3044.2442350741508,0.0000,81,1
0.08000000000000000167,3679920,19335.0,18010.358895799327,0.2321,82,6
0.08000000000000000167,3680280,3128.0,3122.7157222552823,0.0000,83,1
0.08000000000000000167,3680640,3226.0,3246.5045925161085,0.0000,84,1
0.08000000000000000167,3681000,3219.0,3282.6541123918846,0.0000,85,1
0.08000000000000000167,3681360,3151.0,3332.0229187530185,0.0000,86,1
0.08000000000000000167,3681720,3119.0,3454.8980700369257,0.0000,87,1
0.08000000000000000167,3682080,3215.0,3615.0834040811287,0.0000,88,1
0.08000000000000000167,3682440,3240.0,3690.963410621215,0.0000,89,1
0.08000000000000000167,3682800,3284.0,3745.9321466045303,0.0000,90,1
0.08000000000000000167,3683160,3272.0,3761.9491252255725,0.0000,91,1
0.08000000000000000167,3683520,3272.0,3791.2714228157975,0.0000,92,1
0.08000000000000000167,3683880,3251.0,3824.065356823882,0.0000,93,1
0.08000000000000000167,3684240,3232.0,3880.5980202192527,0.0000,94,1
0.08000000000000000167,3684600,3238.0,3960.3931956820566,0.0000,95,1
0.08000000000000000167,3684960,3263.0,4039.392170079301,0.0000,96,1
0.08000000000000000167,3685320,3276.0,4099.157511708491,0.0000,97,1
